ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
82,112136,Amboy Road,2 Street,Dale Ave.,SB,09/22/2019,127,80,50,39,26,23,40,93,155,181,251,305,376,344,357,303,270,274,287,222,186,147,131,102
87,22924,Atlantic Avenue,3 Avenue,4 Avenue,WB,09/22/2019,483,371,204,198,212,274,389,529,633,937,975,978,1059,1166,1163,1049,1064,950,773,621,521,477,325,197
87,22924,Atlantic Avenue,3 Avenue,4 Avenue,EB,09/22/2019,466,354,221,189,203,306,425,521,677,919,924,981,1116,1213,1179,1118,1124,1081,851,721,542,509,336,215
91,70892,Audubon Ave,West  166 St,West 167 St,NB,09/22/2019,38,34,24,16,14,15,26,28,32,24,36,42,54,47,53,43,50,41,48,25,40,31,40,31
91,70892,Audubon Ave,West 166 St,West 167 St,SB,09/22/2019,47,52,28,28,29,24,26,34,40,28,32,51,54,59,52,63,59,57,71,39,55,55,66,35
92,70931,Audubon Ave,West 172 St,West 173 St,NB,09/22/2019,92,48,58,38,33,29,29,38,40,46,56,61,79,88,114,103,87,91,82,78,75,69,53,40
92,70931,Audubon Ave,West 172 St,West 173 St,SB,09/22/2019,104,79,64,54,49,36,61,66,86,69,58,96,153,108,143,151,139,134,147,103,104,90,99,73
94,27017,Avenue J,East 12 Street,East 13 Street,EB,09/22/2019,187,108,71,59,60,48,74,146,206,257,195,222,338,272,273,298,270,293,288,302,279,233,216,231
94,27017,Avenue J,East 12 Street,East 13 Street,WB,09/22/2019,172,119,81,66,67,68,113,186,202,287,222,256,318,268,258,276,328,347,289,262,208,215,209,120
95,27147,Avenue M,Brighton Line,East 16 Street,EB,09/22/2019,93,48,33,22,23,31,39,98,116,166,218,227,211,213,231,207,222,215,214,183,194,171,142,84
95,27147,Avenue M,Brighton Line,East 16 Street,WB,09/22/2019,80,57,31,20,31,35,48,103,222,189,169,195,151,164,145,167,145,179,184,145,140,145,124,65
96,27120,Avenue N,East 15 Street,Brighton Line,EB,09/22/2019,264,165,140,106,85,57,86,187,286,396,481,597,728,629,623,687,670,587,559,539,532,480,311,217
99,26964,Avenue P,East 12 Street,East 13 Street,EB,09/22/2019,184,129,75,70,63,66,81,125,223,256,341,460,524,472,436,422,438,420,394,385,336,249,221,150
99,26964,Avenue P,East 12 Street,East 13 Street,WB,09/22/2019,208,128,80,51,64,63,106,223,346,475,467,539,525,512,580,523,556,521,445,402,343,276,255,152
106,20147,Bay Ridge Avenue,19 Avenue,20 Avenue,EB,09/22/2019,35,39,20,17,15,13,13,28,47,73,74,122,124,136,87,100,98,110,86,107,100,88,69,51
108,15736,Bay St,William St,Congress St,NB,09/22/2019,134,81,76,67,83,48,86,141,200,240,279,336,338,336,318,290,330,253,252,219,227,168,140,120
108,15736,Bay St,William St,Congress St,SB,09/22/2019,200,139,110,76,86,65,73,151,228,304,411,481,470,537,473,485,511,462,496,349,350,290,169,119
110,15540,Beach St,Union Pl,Van Duzer St,EB,09/22/2019,55,30,29,23,15,16,34,31,40,60,64,107,122,104,110,111,112,120,112,96,74,56,48,55
110,15540,Beach St,Union Pl,Van Duzer St,WB,09/22/2019,70,39,28,34,21,19,25,45,55,113,119,176,148,113,117,153,144,140,132,132,109,66,77,61
117,98338,Bell Boulevard,45 Drive,46 Avenue,NB,09/22/2019,82,41,33,21,13,18,34,59,176,217,257,293,303,304,279,241,263,307,253,197,135,129,75,55
117,98338,Bell Boulevard,45 Drive,46 Avenue,SB,09/22/2019,75,79,40,27,13,21,39,73,159,244,277,288,388,406,337,389,330,339,326,288,269,194,156,115
119,91014,Booth Memorial Ave.,College Point Boulevard,133 Street,EB,09/22/2019,166,116,63,62,33,39,67,99,106,130,176,217,277,286,298,319,300,317,280,334,274,223,208,223
119,91014,Booth Memorial Ave.,College Point Boulevard,133 Street,WB,09/22/2019,185,120,64,61,37,48,72,103,207,257,366,365,494,437,449,414,392,327,313,327,301,269,207,183
124,70939,Broadway,West 174 St,West 175 St,NB,09/22/2019,196,117,97,92,69,62,80,114,145,151,186,234,245,236,194,240,224,245,258,182,183,198,171,145
124,70939,Broadway,West 174 St,West 175 St,SB,09/22/2019,286,210,148,102,117,108,150,192,220,273,343,311,371,345,292,267,243,231,269,228,211,205,127,111
143,74501,Caldwell Avenue,72 Street,74 Street,WB,09/22/2019,34,33,29,22,23,31,79,113,148,125,153,239,220,234,288,287,254,253,240,186,189,106,93,79
161,22219,Clinton Street,Sackett Street,Union Street,NB,09/22/2019,102,72,46,21,38,31,59,105,146,235,226,238,300,303,322,299,285,282,233,172,126,113,65,50
162,15047,Clove Rd,Neckar Ave,Weser Ave,EB,09/22/2019,17,43,78,115,125,214,180,209,266,222,242,240,241,218,194,192,171,159,158,122,104,70,59,41
162,15047,Clove Rd,Neckar Ave,Weser Ave,WB,09/22/2019,81,53,18,26,24,39,56,102,128,197,235,240,201,204,197,189,199,147,156,120,117,96,74,59
163,157129,College Point Beoulevard,Dead End,Botanical Garden Bridge,NB,09/22/2019,328,214,157,127,149,136,206,355,573,836,898,812,872,893,861,852,872,806,800,698,559,492,505,406
163,156916,College Point Boulevard,Dead End,Botanical Grdn Bridge,SB,09/22/2019,340,219,182,157,200,161,198,371,517,765,897,1031,995,1018,1077,1111,1042,1050,925,896,786,607,544,354
164,22023,Columbia Street,Kane Street,Irving Street,NB,09/22/2019,29,13,12,11,5,9,20,28,51,91,116,142,149,162,227,217,259,269,261,214,174,131,92,79
164,22023,Columbia Street,Kane Street,Irving Street,SB,09/22/2019,97,85,62,36,28,56,59,99,172,214,230,291,237,260,267,228,310,269,240,182,181,119,126,73
175,22409,Court Street,De Graw Street,Sackett Street,SB,09/22/2019,228,162,96,60,53,52,93,101,172,285,372,372,514,539,474,506,523,530,518,477,417,301,225,146
204,157208,Francis Lewis Boulevard,Dead End,Dead End,EB,09/22/2019,71,53,28,28,17,19,44,90,215,326,406,467,483,536,466,507,460,416,368,299,231,156,115,64
208,96010,Fresh Meadow Lane,Horace Harding Expressway Sr. S,65 Avenue,NB,09/22/2019,13,6,5,5,2,7,12,32,45,82,77,75,73,71,52,51,43,29,47,23,21,24,17,7
208,96010,Fresh Meadow Lane,Horace Harding Expressway Sr. S,65 Avenue,SB,09/22/2019,31,17,15,5,11,9,23,38,64,86,77,106,92,82,97,109,105,106,97,89,63,67,49,34
209,21399,Ft Hamilton Parkway,Chester Avenue,36 Street,NB,09/22/2019,246,123,106,86,84,107,168,284,301,436,494,613,576,656,761,702,670,546,503,408,365,333,339,291
209,21399,Ft Hamilton Parkway,Chester Avenue,36 Street,SB,09/22/2019,364,193,153,126,86,131,242,286,343,446,482,503,542,663,667,646,666,673,631,549,483,415,368,375
210,19555,Ft Hamilton Parkway,67 Street,68 Street,NB,09/22/2019,322,125,75,74,45,84,178,330,484,709,651,684,680,687,597,708,613,528,526,518,392,405,385,293
210,19555,Ft Hamilton Parkway,67 Street,68 Street,SB,09/22/2019,200,120,45,54,51,41,51,154,266,515,499,551,519,582,638,722,605,495,470,484,298,267,203,182
223,182686,Hewlett Street,Dead end,Union Turnpike,NB,09/22/2019,167,71,31,34,30,73,202,233,287,435,525,558,653,622,582,625,535,538,459,351,280,210,164,103
223,182686,Hewlett Street,Dead End,Union Turnpike,SB,09/22/2019,147,67,43,30,15,25,84,192,257,304,398,463,545,518,553,558,542,443,408,381,290,229,146,148
224,22227,Hicks Street,Kane Street,De Graw Street,NB,09/22/2019,164,112,56,53,61,76,124,135,189,257,328,341,396,371,376,339,372,330,340,237,242,244,181,107
224,22221,Hicks Street,Kane Street,De Graw Street,SB,09/22/2019,78,68,54,26,13,15,35,55,101,93,168,156,193,185,202,183,200,217,183,191,179,101,72,62
231,114869,Hylan Blvd South,Olga Pl,Olga Pl,NB,09/22/2019,252,141,86,83,67,105,225,258,328,460,554,563,586,594,534,611,655,553,580,528,425,326,261,190
231,14422,Steuben St,Hylan Blvd North,Olga Place,SB,09/22/2019,308,224,156,103,87,92,132,184,265,381,487,567,669,768,662,621,681,634,652,602,472,390,295,275
232,14602,Hylan Blvd.,Fingerboard Rd,Dead End,NB,09/22/2019,112,48,37,50,30,60,122,152,159,232,288,255,300,289,242,231,232,231,193,173,139,132,149,63
232,14602,Hylan Blvd.,Fingerboard St.,Dead End,SB,09/22/2019,186,102,46,30,23,13,29,78,99,127,160,198,218,216,194,260,226,207,259,125,60,63,47,36
233,152334,Hylan Boulevard,Ebbitts Street,Dead end,NB,09/22/2019,390,203,126,69,59,78,122,278,393,550,756,931,1023,1001,1009,941,946,842,807,790,625,488,389,312
233,155338,Hylan Boulevard,Allison Avenue,Princeton Avenue,SB,09/22/2019,188,112,93,58,62,172,306,386,531,742,914,1044,987,953,970,923,816,814,821,618,556,414,297,180
235,52940,Jamaica Avenue,101 Street,102 Street,EB,09/22/2019,85,74,58,44,41,28,44,72,89,142,169,162,222,191,222,205,195,184,171,172,139,94,99,51
235,52940,Jamaica Avenue,101 Street,102 Street,WB,09/22/2019,159,125,94,75,77,58,73,86,105,136,169,164,212,212,235,258,254,235,235,173,159,204,140,95
240,9007483,Kissena Boulevard,Dead end,Melbourne Avenue,NB,09/22/2019,142,95,77,67,41,65,114,191,290,389,432,496,526,453,453,415,428,376,364,291,282,220,185,118
240,9007488,Kissena Boulevard,Dead End,Melbourne Ave.,SB,09/22/2019,170,130,106,80,68,59,94,170,369,362,363,424,512,500,487,485,495,467,417,448,387,300,274,190
244,57167,Lakewood Avenue,Inwood Street,Princeton Street,EB,09/22/2019,72,39,38,27,37,34,32,35,57,59,118,116,101,126,135,156,179,142,164,108,103,119,80,58
244,57167,Lakewood Avenue,Inwood Street,Princeton Street,WB,09/22/2019,40,41,25,28,40,23,33,38,43,74,85,84,80,108,99,104,99,83,74,81,89,60,51,30
262,9005244,Manor Road,Dead end,Dead end,NB,09/22/2019,96,53,33,20,20,32,104,156,249,337,398,478,471,451,507,438,449,370,405,258,224,190,142,97
262,9005244,Manor Road,Dead end,Dead end,SB,09/22/2019,77,61,40,26,14,22,82,115,158,256,333,399,417,432,464,400,376,371,281,245,182,159,109,89
277,275873,Myrtle Avenue,Freedom Drive,Memorial Drive,EB,09/22/2019,164,85,78,54,42,41,30,81,112,189,194,205,275,263,289,305,333,279,296,244,210,169,141,81
277,275873,Myrtle Avenue,Freedom Drive,Memorial Drive,WB,09/22/2019,46,40,24,26,26,40,65,86,110,142,141,184,195,199,235,229,209,180,189,160,116,87,59,38
286,97309,Northern Boulevard,191 Street,192 Street,EB,09/22/2019,213,148,99,87,61,63,146,266,441,671,746,784,845,993,962,847,898,768,836,774,620,467,378,273
286,97309,Northern Boulevard,191 Street,192 Street,WB,09/22/2019,189,133,96,75,54,78,167,297,528,760,886,862,838,914,868,885,823,909,804,748,547,460,409,210
287,98008,Northern Boulevard,Oceania Street,Corporal Kennedy Street,EB,09/22/2019,211,154,89,66,52,61,133,216,368,613,781,831,958,1113,946,986,996,902,803,711,550,432,330,236
287,98008,Northern Boulevard,Oceania Street,Corporal Kennedy Stret,WB,09/22/2019,219,141,132,77,63,68,125,212,362,494,611,653,688,672,681,735,696,740,723,616,456,414,370,206
288,27577,Nostrand Avenue,Avenue P,Stuart Street,NB,09/22/2019,149,102,66,33,37,58,110,138,215,240,310,381,389,415,398,394,398,445,308,297,259,221,185,123
288,27577,Nostrand Avenue,Avenue P,Stuart Street,SB,09/22/2019,146,103,90,59,58,59,106,154,232,354,422,366,470,529,456,465,423,420,418,359,288,217,171,125
295,12946,Ocean Terrace,Dead End,Milford Dr,NB,09/22/2019,72,45,20,7,19,8,33,60,117,139,230,204,225,261,214,227,230,212,202,153,100,91,54,58
295,12946,Ocean Terrace,Dead End,Milford Dr,SB,09/22/2019,47,14,16,3,2,6,18,48,62,81,127,146,148,199,139,144,142,140,116,83,59,62,40,19
301,91425,Parsons Boulevard,37 Avenue,38 Avenue,NB,09/22/2019,85,63,45,24,44,52,66,128,205,270,256,273,276,256,284,261,253,242,208,187,176,136,124,92
301,91425,Parsons Boulevard,37 Avenue,38 Avenue,SB,09/22/2019,167,108,79,66,60,71,128,150,266,313,331,339,373,372,397,399,392,368,372,381,303,285,290,223
308,149278,Richmond Ave,Yukon Ave,Dead End,SB,09/22/2019,184,116,69,47,54,36,84,206,410,686,864,1111,1262,1306,1293,1151,1164,1016,850,564,403,216,155,99
308,155290,Richmond Ave,Yukon Ave,Yukon Ave,NB,09/22/2019,351,278,176,122,82,70,137,189,274,557,908,1442,1694,1640,1548,1668,1432,1549,1067,1012,652,492,276,266
309,112431,Richmond Rd,Clove Rd,Dead End,SB,09/22/2019,347,256,169,105,97,69,43,79,160,241,284,330,477,491,532,521,515,462,433,408,349,354,251,228
309,111985,Richmond Rd,Clove Rd,Dead End,SB,09/22/2019,316,204,125,103,73,48,89,154,267,292,389,463,525,594,616,588,577,508,596,554,474,427,350,303
326,98540,Springfield Boulevard,219 Street,46 Avenue,NB,09/22/2019,12,15,10,10,6,9,29,40,53,66,99,108,88,122,103,112,125,73,69,64,48,30,28,20
326,98540,Springfield Boulevard,219 Street,46 Avenue,SB,09/22/2019,38,28,12,11,11,10,25,24,63,70,104,113,144,159,150,154,150,139,119,91,86,64,46,31
327,101166,Springfield Boulevard,64 Ave,67 Ave,NB,09/22/2019,27,15,18,14,13,20,57,75,148,205,176,214,213,237,192,217,153,190,158,111,98,70,43,25
327,101166,Springfield Boulevard,64 Avenue,67 Avenue,SB,09/22/2019,90,40,39,21,14,18,46,74,98,155,188,187,246,242,245,236,238,222,189,193,162,131,89,66
330,70957,St Nicholas Ave,Broadway/ 7 Ave Line,Broadway/ 7 Ave Line,NB,09/22/2019,197,231,184,140,130,101,89,120,198,180,247,281,323,320,316,323,289,254,315,277,248,174,192,154
330,70957,St Nicholas Ave,Broadway / 7 Ave Line,Broadway / 7 Ave Line,SB,09/22/2019,195,171,159,141,130,85,98,93,117,134,215,250,270,326,274,306,332,245,247,243,208,222,168,136
336,50660,Sutter Avenue,Hemlock Street,Autumn Avenue,WB,09/22/2019,134,146,127,67,69,68,110,128,216,263,229,290,269,363,481,446,371,451,324,328,314,254,235,145
337,114825,Targee St,Columbus Ave,Richmond Rd,NB,09/22/2019,145,93,112,93,79,115,200,250,349,506,528,655,619,526,644,535,514,505,414,386,309,238,212,176
342,156721,Union Turnpike,196 Street,196 Place,EB,09/22/2019,63,27,25,21,5,18,49,89,191,224,301,325,385,396,377,372,328,283,264,195,151,114,103,59
342,145421,Union Turnpike,Dead end,Dead end,WB,09/22/2019,53,31,19,15,11,16,56,111,229,296,365,405,476,417,409,408,468,394,331,254,205,132,112,51
343,156045,Utopia Parkway,Dead End,45 Avenue,NB,09/22/2019,134,77,52,36,24,30,81,184,234,265,324,290,326,324,268,324,360,308,247,230,216,189,151,168
343,152386,Utopia Parkway,Dead End,45 Avenue,SB,09/22/2019,108,96,62,38,37,39,71,95,178,294,345,361,405,491,426,464,413,412,370,339,281,222,197,113
345,112566,Van Duzer St,Broad St,Jake Court,SB,09/22/2019,167,107,95,62,48,66,84,187,206,275,278,393,397,410,386,411,385,383,372,319,263,222,197,162
350,160109,Victory Boulevard,South Gannon Avenue,Dr M L King Ep Nb En Victory Bl,EB,09/22/2019,255,222,134,103,76,141,251,342,525,749,825,895,988,955,984,954,1207,1211,1177,920,626,466,327,257
350,160109,Victory Boulevard,South Gannon Avenue,Dr M L King Ep Nb En Victory Bl,WB,09/22/2019,294,175,125,94,68,77,160,363,515,751,977,1112,1192,1422,1392,979,920,1046,828,580,497,398,353,243
367,218038,Woodrow Road,Dead End,Everton Avenue,NB,09/22/2019,61,27,20,10,7,8,27,50,97,176,218,241,248,250,206,218,209,199,164,150,130,90,65,54
367,218038,Woodrow Road,Dead end,Everton Avenue,SB,09/22/2019,38,20,16,8,7,5,20,31,81,109,131,136,129,148,140,126,117,110,124,128,87,68,33,29
369,103545,Woolley Aveneue,Westwood Avenue,Dawson Street,SB,09/22/2019,211,136,90,56,66,53,108,159,236,327,458,534,584,519,589,555,494,468,505,389,343,297,257,205
369,103545,Woolley Avenue,Westwood Avenue,Dawson Street,NB,09/22/2019,141,67,45,31,41,63,160,216,339,405,469,486,494,564,536,516,498,558,498,405,326,240,234,146
17,96671,188 Street,Rio Drive,Henley Road,NB,09/23/2019,170,97,76,106,163,268,572,587,644,605,581,585,652,668,784,647,589,664,666,674,579,463,409,221
17,96671,188 Street,Rio Drive,Henley Road,SB,09/23/2019,211,120,90,59,63,179,234,463,518,408,384,421,425,496,587,756,818,790,723,593,562,465,417,323
23,117242,200 Street,36 Avenue,Francis Lewis Boulevard,NB,09/23/2019,6,3,5,3,2,4,19,43,65,76,95,84,92,107,98,81,86,74,74,62,42,30,15,5
27,98876,26 Avenue,201 Street,202 Street,EB,09/23/2019,25,14,2,1,18,38,91,147,244,265,278,314,341,366,359,358,365,360,297,228,167,98,55,24
27,98876,26 Avenue,201 Street,202 Street,WB,09/23/2019,30,10,3,2,16,25,97,156,232,244,272,330,309,327,341,393,369,547,345,256,169,98,70,39
40,97492,35 Avenue,Francis Lewis Boulevard,200 Street,EB,09/23/2019,26,10,15,7,13,56,105,235,308,269,244,241,255,251,297,359,345,312,323,261,167,121,83,38
40,97492,35 Avenue,Francis Lewis Boulevard,200 Street,WB,09/23/2019,57,45,27,15,23,48,148,193,341,364,371,376,410,396,412,400,440,471,432,397,279,200,107,70
41,97525,35 Avenue,203 Street,204 Street,EB,09/23/2019,37,13,22,12,23,71,117,442,403,304,305,300,293,301,363,443,434,390,405,350,213,158,110,52
41,97525,35 Avenue,203 Street,204 Street,WB,09/23/2019,53,24,13,15,42,78,299,322,497,364,300,348,377,356,355,427,430,464,415,369,263,178,104,71
42,21331,37 Street,12 Avenue,13 Avenue,EB,09/23/2019,51,31,24,10,18,51,109,221,257,284,260,241,296,274,288,317,291,290,328,262,165,210,314,136
43,21327,39 Street,12 Avenue,13 Avenue,EB,09/23/2019,37,22,11,20,14,39,64,155,173,196,179,157,149,155,166,198,206,208,180,164,128,103,95,77
43,21327,39 Street,12 Avenue,13 Avenue,WB,09/23/2019,38,28,9,16,19,30,80,154,189,175,176,134,160,144,155,198,188,197,156,156,121,108,107,89
47,97302,45 Avenue,192 Street,193 Street,WB,09/23/2019,6,4,1,0,6,10,45,108,97,73,50,76,64,72,100,103,95,115,74,88,61,29,20,14
47,97302,45 Avenue,192 Street,193 Street,EB,09/23/2019,14,9,3,4,11,16,41,115,195,121,85,104,113,135,218,205,202,163,130,106,96,51,34,21
49,21164,49 Street,12 Avenue,13 Avenue,WB,09/23/2019,51,29,19,15,8,28,57,109,199,211,260,201,216,203,164,218,198,208,229,188,184,152,167,122
55,28923,5 Avenue,Douglass Street,De Graw Street,NB,09/23/2019,134,86,50,40,37,95,183,310,338,289,325,265,196,277,296,331,340,338,297,284,287,260,210,207
56,21148,50 Street,New Utecht Avenue,13 Avenue,EB,09/23/2019,59,24,17,13,21,35,68,125,181,211,225,189,237,231,220,202,225,227,216,230,225,230,184,124
63,19805,60 Street,11 Avenue,12 Avenue,EB,09/23/2019,98,81,54,36,53,64,114,189,235,295,248,295,299,260,251,255,277,313,282,248,207,164,143,149
63,19805,60 Street,11 Avenue,12 Avenue,WB,09/23/2019,74,45,34,37,30,54,101,156,224,244,258,206,253,231,262,236,283,258,198,236,158,118,147,112
65,81815,63 Drive,Wetherole St.,Booth Street,NB,09/23/2019,74,36,18,19,40,104,321,466,436,392,366,343,311,394,315,300,263,308,339,332,310,296,264,151
65,81815,63 Drive,Wetherole St.,Booth Street,SB,09/23/2019,36,24,13,5,10,24,60,109,133,145,145,157,201,212,201,249,281,230,227,200,152,121,121,6
66,19566,65 Street,10 Avenue,11 Avenue,EB,09/23/2019,354,238,145,124,161,243,336,550,680,595,641,680,639,877,764,935,1121,1268,1296,868,656,559,530,457
66,19566,65 Street,10 Avenue,11 Avenue,WB,09/23/2019,239,126,130,122,253,492,1041,1219,1364,1284,980,870,912,844,970,922,908,853,748,669,597,467,390,295
67,20157,65 Street,18 Avenue,19 Avenue,EB,09/23/2019,188,131,80,73,78,124,164,332,423,400,438,516,552,663,567,650,771,901,767,588,533,423,331,257
67,20157,65 Street,18 Avenue,19 Avenue,WB,09/23/2019,126,94,68,78,85,171,342,636,631,582,598,507,594,549,576,532,529,551,470,465,401,340,341,222
71,96615,73 Avenue,194 Street,195 Street,WB,09/23/2019,27,18,2,6,12,36,317,660,629,335,259,250,238,261,322,329,258,378,381,267,164,113,82,43
71,96615,73 Avenue,194 Street,195 Street,EB,09/23/2019,20,5,5,2,5,20,78,274,486,306,186,167,210,231,326,390,240,422,358,223,156,80,63,47
75,19461,8 Avenue,67 Street,68 Street,NB,09/23/2019,61,35,22,15,34,48,125,241,223,229,211,238,201,181,180,161,302,235,196,364,154,134,106,91
75,19461,8 Avenue,67 Street,68 Street,SB,09/23/2019,63,50,44,22,33,35,81,142,177,183,247,240,364,343,235,215,242,224,287,310,160,157,109,104
77,52297,80 Street,68 Avenue,68 Road,NB,09/23/2019,49,26,26,30,52,203,479,520,494,457,373,382,416,425,439,482,486,551,463,321,315,222,167,96
77,52297,80 Street,68 Avenue,68 Road,SB,09/23/2019,115,75,38,27,53,112,206,274,392,450,455,524,603,682,611,612,663,696,627,521,403,281,178,138
82,112136,Amboy Road,3 Street,Dale Ave,NB,09/23/2019,81,45,23,28,51,150,384,429,556,525,510,493,558,546,510,463,452,482,472,334,250,180,162,85
82,112136,Amboy Road,2 Street,Dale Ave.,SB,09/23/2019,67,38,21,14,20,41,63,119,220,283,319,325,364,376,366,416,425,479,387,299,213,186,108,73
87,22924,Atlantic Avenue,3 Avenue,4 Avenue,WB,09/23/2019,179,102,117,188,720,1657,1764,1623,1440,1112,1157,1113,1133,1151,1196,1266,1172,953,867,762,724,554,378,266
87,22924,Atlantic Avenue,3 Avenue,4 Avenue,EB,09/23/2019,179,102,117,188,720,1657,1764,1623,1440,1112,1157,1113,1133,1151,1196,1266,1172,953,867,762,724,554,378,266
91,70892,Audubon Ave,West  166 St,West 167 St,NB,09/23/2019,14,12,11,13,12,32,48,100,141,103,98,96,87,106,118,90,90,60,58,49,40,30,35,25
91,70892,Audubon Ave,West 166 St,West 167 St,SB,09/23/2019,26,33,15,7,18,38,99,168,183,142,106,99,84,69,86,84,98,92,80,70,45,45,32,35
92,70931,Audubon Ave,West 172 St,West 173 St,NB,09/23/2019,44,37,18,19,16,38,51,105,111,101,101,84,107,136,133,134,168,114,82,68,75,71,40,24
92,70931,Audubon Ave,West 172 St,West 173 St,SB,09/23/2019,62,49,26,25,40,60,153,266,290,211,200,148,186,110,184,164,182,183,140,137,114,67,69,55
94,27017,Avenue J,East 12 Street,East 13 Street,EB,09/23/2019,99,75,37,43,38,94,140,263,297,234,238,241,245,208,234,232,221,137,219,355,283,280,228,183
94,27017,Avenue J,East 12 Street,East 13 Street,WB,09/23/2019,82,69,50,36,50,149,243,323,302,253,261,265,262,253,235,248,217,214,253,288,265,262,216,157
95,27147,Avenue M,Brighton Line,East 16 Street,EB,09/23/2019,44,29,18,24,49,66,137,214,260,216,231,236,225,223,246,244,261,295,260,248,196,183,159,84
95,27147,Avenue M,Brighton Line,East 16 Street,WB,09/23/2019,59,24,15,22,33,62,129,177,154,116,166,194,163,150,180,135,95,122,130,139,156,174,170,112
96,27120,Avenue N,East 15 Street,Brighton Line,EB,09/23/2019,142,79,51,36,40,87,289,570,605,763,736,835,824,788,810,798,698,728,738,672,597,470,393,255
99,26964,Avenue P,East 12 Street,East 13 Street,EB,09/23/2019,92,52,34,28,36,78,191,374,581,403,424,460,492,518,533,596,612,615,556,574,569,437,361,242
